venue_id,venue_name,venue_capacity,venue_postal_code,venue_city,venue_state_code,venue_latitude,venue_longitude,tm_api_status
rZ7HnEZ17feC4,The Hall,,72201,Little Rock,AR,34.74113784062877,-92.27955864518148,Success
ZFr9jZev6F,Mesquite Arena,,75149,Mesquite,TX,32.770000000,-96.613998000,Success
KovZpaFOBe,Robinson Center,,72201,Little Rock,AR,34.74864180,-92.27424770,Success
ZFr9jZevkF,Oklahoma Memorial Stadium,,73019,Norman,OK,35.222698000,-97.439499000,Success
KovZpa61pe,Simmons Bank Arena,,72114,North Little Rock,AR,34.754941,-92.264314,Success
KovZpZA1eEeA,First Security Amphitheater,,72201,Little Rock,AR,34.748536,-92.265463,Success
ZFr9jZAkFk,Riverwind Casino,,73069,Norman,OK,35.251701000,-97.462700000,Success
ZFr9jZdk7v,Granada Theater - TX,,75206,Dallas,TX,32.830700000,-96.770401000,Success
KovZpZA6t7eA,Brookshire Grocery Arena,,71112,Bossier City,LA,32.46682960,-93.67149350,Success
KovZpZAEAFdA,South Side Ballroom,,75215,Dallas,TX,32.76931197,-96.79808128,Success
ZFr9jZd66k,Rose State College Performing Arts Center,,73110,Oklahoma City,OK,35.460899000,-97.398201000,Success
KovZ917ASHp,The Women's Museum,,75210,Dallas,TX,32.78301407,-96.76530000,Success
rZ7HnEZ17jpPS,Craft & Growler ,,75226,Dallas,TX,32.78161273377588,-96.7668074,Success
KovZpZAEAFeA,Dos Equis Pavilion,,75210,Dallas,TX,32.77507215,-96.75646586,Success
KovZpZAFFvnA,Music Hall At Fair Park,,75210,Dallas,TX,32.78037016,-96.76590197,Success
ZFr9jZdvev,Brookshire Grocery Arena,,71112,Bossier City,LA,32.449001000,-93.637398000,Success
Z7r9jZaeEa,The Bomb Factory,,75226,Dallas,TX,32.782700000,-96.775803000,Success
Z7r9jZaeIc,Club Dada,,75226,Dallas,TX,32.782700000,-96.775803000,Success
Z7r9jZad8M,The Studio at the Factory,,75226,Dallas,TX,32.782700000,-96.775803000,Success
KovZpZA1t76A,Rose State College Performing Arts Theatre,,73110,Oklahoma City,OK,35.44965240,-97.41324260,Success
ZFr9jZeF76,Trees,,75226,Dallas,TX,32.782700000,-96.775803000,Success
rZ7HnEZ17oUFg,Three Links Deep Ellum,,75226,Dallas,TX,32.784321,-96.784998,Success
rZ7HnEZ17_I4S,Komodo Dallas,,75226,Dallas,TX,32.78434,-96.78825,Success
KovZpZAE7d6A,Bruton Theatre,,75201,Dallas,TX,32.78126140,-96.80193320,Success
ZFr9jZee7d,Morton Meyerson Symphony Center,,75201,Dallas,TX,32.787399000,-96.798897000,Success
ZFr9jZFv6v,Margot and Bill Winspear Opera House,,75201,Dallas,TX,32.787399000,-96.798897000,Success
KovZpZAFl6vA,Majestic Theatre Dallas,,75201,Dallas,TX,32.78232551,-96.79557625,Success
Z6r9jZ1a7e,Majestic Theatre Dallas,,75201,Dallas,TX,32.787399000,-96.798897000,Success
KovZpZAJ67eA,American Airlines Center,,75219,Dallas,TX,32.79067196,-96.81081803,Success
KovZ917AxY0,The Echo Lounge & Music Hall,,75207,Dallas,TX,32.790548,-96.814464,Success
KovZpZAEAF7A,House of Blues Dallas ,,75202,Dallas,TX,32.78521325,-96.80851279,Success
KovZpZAIvlIA,The Cambridge Room at House Of Blues,,75202,Dallas,TX,32.78503300,-96.80825000,Success
rZ7HnEZ17q4-V,First Moore Baptist Church,,73160,Moore,OK,35.36509562947493,-97.4905693,Success
Z7r9jZa78i,Longhorn Ballroom - Dallas,,75207,Dallas,TX,32.785301000,-96.822304000,Success
Z7r9jZaAtc,SILO,,75207,Dallas,TX,32.785301000,-96.822304000,Success
Z7r9jZa7pb,Ferris Wheelers Backyard and BBQ,,75207,Dallas,TX,32.785301000,-96.822304000,Success
Z7r9jZadZ5,Dallas Market Hall,,75207,Dallas,TX,32.785301000,-96.822304000,Success
ZFr9jZdFAF,Diamond Ballroom,,73149,Oklahoma City,OK,35.390701000,-97.486000000,Success
KovZ917A2Q7,The Pavilion at Toyota Music Factory,,75039,Irving,TX,32.87246900,-96.94295400,Success
Z7r9jZaejx,The Kessler,,75208,Dallas,TX,32.753201000,-96.839897000,Success
KovZpZAIetvA,The Criterion,,73104,Oklahoma City,OK,35.46608500,-97.50408400,Success
Z7r9jZaAAV,Resonant Head,,73109,Oklahoma City,OK,35.433399000,-97.524902000,Success
Z7r9jZaezd,Criterion Theater - Oklahoma City,,73104,Oklahoma City,OK,35.475300000,-97.503799000,Success
KovZpa2Wre,Paycom Center,,73102,Oklahoma City,OK,35.46339100,-97.51459400,Success
Z7r9jZaduT,Tower Theatre - Oklahoma City,,73103,Oklahoma City,OK,35.490002000,-97.518700000,Success
KovZ917AxVZ,Tower Theatre,,73103,Oklahoma City,OK,35.49369300,-97.52033600,Success
Z7r9jZadGP,The Jones Assembly,,73106,Oklahoma City,OK,35.481800000,-97.536903000,Success
Z7r9jZa7Oe,Beer City Music Hall,,73106,Oklahoma City,OK,35.481800000,-97.536903000,Success
ZFr9jZd7aA,Paycom Center,,73107,Oklahoma City,OK,35.481602000,-97.574699000,Success
Z7r9jZadpu,89th Street,,73114,Oklahoma City,OK,35.580799000,-97.519699000,Success
KovZpa3g7e,Texas Motor Speedway,,76177,Fort Worth,TX,33.03645971,-97.28284072,Success
Z7r9jZak1D,Crossings Community Church,,73134,Oklahoma City,OK,35.619499000,-97.575699000,Success
rZ7HnEZ17qVqV,Crossings Community Church,,73134,Oklahoma City,OK,35.6192799,-97.5821268,Success
KovZ917AIHn,Thunder Ridge Nature Arena,,65739,Ridgedale,MO,36.52022000,-93.26282000,Success
ZFr9jZ6Av1,AT&T Stadium,,76011,Arlington,TX,32.754200000,-97.082397000,Success
KovZ917A-X0,Globe Life Field,,76011,Arlington,TX,32.747242,-97.083796,Success
Z7r9jZa7UW,Hamners Variety Theater,,65616,Branson,MO,36.685799000,-93.263802000,Success
KovZ917AEVr,Tannahill's Tavern and Music Hall,,76164,Fort Worth,TX,32.78850000,-97.34775000,Success
Z6r9jZeaAe,Billy Bob's,,76164,Fort Worth,TX,32.782902000,-97.349701000,Success
Z7r9jZa7pF,Tulips FTW,,76104,Fort Worth,TX,32.728199000,-97.317200000,Success
KovZpZA7kn1A,Will Rogers Auditorium,,76107,Fort Worth,TX,32.74571287,-97.36582138,Success
KovZ917AOAw,Dickies Arena,,76107,Fort Worth,TX,32.74107200,-97.36850700,Success
KovZpZAaEa6A,Kay Bailey Hutchison Convention Center Dallas,,75202,Dallas,TX,32.77469331,-96.79987328,Success
KovZpZAaEa7A,Artist Square,,75201,Dallas,TX,32.78751000,-96.79764700,Success
KovZpZAFFvlA,Reunion Arena,,75207,Dallas,TX,32.77154500,-96.80802370,Success
KovZ917AI6i,1884 Lounge,,38104,Memphis,TN,35.13808000,-90.90041000,Success
KovZpZAE7FaA,First National Bank Arena,,72401,Jonesboro,AR,35.84385105,-90.66918433,Success
ZFr9jZ6dAa,Great Southern Bank Arena,,65897,Springfield,MO,37.199100000,-93.276100000,Success
ZFr9jZ7F17,Abou Ben Adhem Shrine Mosque,,65806,Springfield,MO,37.205299000,-93.297600000,Success
ZFr9jZ7vdd,Juanita K. Hammons Hall,,65806,Springfield,MO,37.205299000,-93.297600000,Success
ZFr9jZkFeA,Gillioz Theatre,,65806,Springfield,MO,37.205299000,-93.297600000,Success
KovZ917Amcm,The Regency Live,,65806,Springfield,MO,37.20924000,-93.29103000,Success
KovZpZAJeeAA,Shrine Mosque,,65806,Springfield,MO,37.20954895,-93.28625488,Success
