event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_years_active,year,month,dayofweek,avg_price,price_range,is_sold_out,tickets_per_posting,artist_std,event_datetime,date_only,hour,day_of_week,is_weekend,temperature,precipitation,weather_condition
9412286,2016-07-21 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,151.33,14,84,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,129,,2016,7,3,118.45,65.76000000000002,0,6.0,grand ole opry,2016-07-21 00:00:00,2016-07-21,0,3,0,,,
9412287,2016-07-23 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,17,120,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,131,,2016,7,5,120.92,70.70000000000002,0,7.0588235294117645,grand ole opry,2016-07-23 00:00:00,2016-07-23,0,5,1,,,
9412288,2016-07-24 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,18,128,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,132,,2016,7,6,128.83499999999998,86.53,0,7.111111111111111,grand ole opry,2016-07-24 00:00:00,2016-07-24,0,6,1,,,
9412289,2016-07-27 00:00:00,Grand Ole Opry,Grand Ole Opry House,113.42,157.0,3,16,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,135,,2016,7,2,135.21,43.58,0,5.333333333333333,grand ole opry,2016-07-27 00:00:00,2016-07-27,0,2,0,,,
9412290,2016-07-28 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,146.0,12,80,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,136,,2016,7,3,115.785,60.43000000000001,0,6.666666666666667,grand ole opry,2016-07-28 00:00:00,2016-07-28,0,3,0,,,
9412291,2016-07-30 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,18,119,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,138,,2016,7,5,120.92,70.70000000000002,0,6.611111111111111,grand ole opry,2016-07-30 00:00:00,2016-07-30,0,5,1,,,
9412292,2016-07-31 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,17,120,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,139,,2016,7,6,128.83499999999998,86.53,0,7.0588235294117645,grand ole opry,2016-07-31 00:00:00,2016-07-31,0,6,1,,,
9412293,2016-08-03 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,13,94,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,142,,2016,8,2,128.83499999999998,86.53,0,7.230769230769231,grand ole opry,2016-08-03 00:00:00,2016-08-03,0,2,0,,,
9412294,2016-08-04 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,145.4,14,82,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,143,,2016,8,3,115.485,59.83000000000001,0,5.857142857142857,grand ole opry,2016-08-04 00:00:00,2016-08-04,0,3,0,,,
9412295,2016-08-06 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,15,108,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,145,,2016,8,5,120.92,70.70000000000002,0,7.2,grand ole opry,2016-08-06 00:00:00,2016-08-06,0,5,1,,,
9412296,2016-08-07 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,207.7,15,108,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,146,,2016,8,6,146.635,122.13,0,7.2,grand ole opry,2016-08-07 00:00:00,2016-08-07,0,6,1,,,
9412297,2016-08-10 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,13,86,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,149,,2016,8,2,111.285,51.43000000000001,0,6.615384615384615,grand ole opry,2016-08-10 00:00:00,2016-08-10,0,2,0,,,
9412298,2016-08-11 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,11,79,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,150,,2016,8,3,111.285,51.43000000000001,0,7.181818181818182,grand ole opry,2016-08-11 00:00:00,2016-08-11,0,3,0,,,
9412299,2016-08-13 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,102,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,152,,2016,8,5,111.285,51.43000000000001,0,6.8,grand ole opry,2016-08-13 00:00:00,2016-08-13,0,5,1,,,
9412301,2016-08-17 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,192.87,13,92,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,156,,2016,8,2,139.22,107.3,0,7.076923076923077,grand ole opry,2016-08-17 00:00:00,2016-08-17,0,2,0,,,
9412302,2016-08-20 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,14,100,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,159,,2016,8,5,116.285,61.43000000000001,0,7.142857142857143,grand ole opry,2016-08-20 00:00:00,2016-08-20,0,5,1,,,
9412303,2016-08-21 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,11,88,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,160,,2016,8,6,116.285,61.43000000000001,0,8.0,grand ole opry,2016-08-21 00:00:00,2016-08-21,0,6,1,,,
9412304,2016-08-24 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,12,74,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,163,,2016,8,2,111.285,51.43000000000001,0,6.166666666666667,grand ole opry,2016-08-24 00:00:00,2016-08-24,0,2,0,,,
9412305,2016-08-27 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,14,96,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,166,,2016,8,5,111.285,51.43000000000001,0,6.857142857142857,grand ole opry,2016-08-27 00:00:00,2016-08-27,0,5,1,,,
9412306,2016-08-28 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,14,104,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,167,,2016,8,6,111.285,51.43000000000001,0,7.428571428571429,grand ole opry,2016-08-28 00:00:00,2016-08-28,0,6,1,,,
9412307,2016-08-31 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,12,84,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,170,,2016,8,2,111.285,51.43000000000001,0,7.0,grand ole opry,2016-08-31 00:00:00,2016-08-31,0,2,0,,,
9412308,2016-09-03 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,117.0,15,102,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,173,,2016,9,5,101.285,31.430000000000007,0,6.8,grand ole opry,2016-09-03 00:00:00,2016-09-03,0,5,1,,,
9412309,2016-09-04 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,15,110,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,174,,2016,9,6,116.285,61.43000000000001,0,7.333333333333333,grand ole opry,2016-09-04 00:00:00,2016-09-04,0,6,1,,,
9412310,2016-09-07 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,13,92,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,177,,2016,9,2,111.285,51.43000000000001,0,7.076923076923077,grand ole opry,2016-09-07 00:00:00,2016-09-07,0,2,0,,,
9412311,2016-09-10 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,131.0,12,84,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,180,,2016,9,5,108.285,45.43000000000001,0,7.0,grand ole opry,2016-09-10 00:00:00,2016-09-10,0,5,1,,,
9412312,2016-09-11 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,123.0,13,100,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,181,,2016,9,6,104.285,37.43000000000001,0,7.6923076923076925,grand ole opry,2016-09-11 00:00:00,2016-09-11,0,6,1,,,
9412313,2016-09-14 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,10,71,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,184,,2016,9,2,116.285,61.43000000000001,0,7.1,grand ole opry,2016-09-14 00:00:00,2016-09-14,0,2,0,,,
9412314,2016-09-17 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,100,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,187,,2016,9,5,111.285,51.43000000000001,0,6.666666666666667,grand ole opry,2016-09-17 00:00:00,2016-09-17,0,5,1,,,
9412315,2016-09-18 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,12,92,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,188,,2016,9,6,111.285,51.43000000000001,0,7.666666666666667,grand ole opry,2016-09-18 00:00:00,2016-09-18,0,6,1,,,
9412316,2016-09-21 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,10,74,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,191,,2016,9,2,111.285,51.43000000000001,0,7.4,grand ole opry,2016-09-21 00:00:00,2016-09-21,0,2,0,,,
9412317,2016-09-24 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,104,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,194,,2016,9,5,111.285,51.43000000000001,0,6.933333333333334,grand ole opry,2016-09-24 00:00:00,2016-09-24,0,5,1,,,
9412318,2016-09-25 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,101,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,195,,2016,9,6,111.285,51.43000000000001,0,6.733333333333333,grand ole opry,2016-09-25 00:00:00,2016-09-25,0,6,1,,,
9412319,2016-09-28 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,10,70,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,198,,2016,9,2,111.285,51.43000000000001,0,7.0,grand ole opry,2016-09-28 00:00:00,2016-09-28,0,2,0,,,
9412320,2016-10-01 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,104,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,201,,2016,10,5,111.285,51.43000000000001,0,6.933333333333334,grand ole opry,2016-10-01 00:00:00,2016-10-01,0,5,1,,,
9412321,2016-10-02 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,17,122,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,202,,2016,10,6,111.285,51.43000000000001,0,7.176470588235294,grand ole opry,2016-10-02 00:00:00,2016-10-02,0,6,1,,,
9412322,2016-10-05 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,9,66,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,205,,2016,10,2,111.285,51.43000000000001,0,7.333333333333333,grand ole opry,2016-10-05 00:00:00,2016-10-05,0,2,0,,,
9412323,2016-10-08 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,263.01,17,116,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,208,,2016,10,5,174.29,177.44,0,6.823529411764706,grand ole opry,2016-10-08 00:00:00,2016-10-08,0,5,1,,,
9412324,2016-10-09 02:30:00,Grand Ole Opry,Grand Ole Opry House,85.57,263.01,13,104,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,209,,2016,10,6,174.29,177.44,0,8.0,grand ole opry,2016-10-09 02:30:00,2016-10-09,2,6,1,,,
9412325,2016-10-09 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,240.0,26,179,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,209,,2016,10,6,162.785,154.43,0,6.884615384615385,grand ole opry,2016-10-09 00:00:00,2016-10-09,0,6,1,,,
9412326,2016-10-12 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,10,72,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,212,,2016,10,2,111.285,51.43000000000001,0,7.2,grand ole opry,2016-10-12 00:00:00,2016-10-12,0,2,0,,,
9412327,2016-10-15 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,18,118,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,215,,2016,10,5,116.285,61.43000000000001,0,6.555555555555555,grand ole opry,2016-10-15 00:00:00,2016-10-15,0,5,1,,,
9412328,2016-10-16 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,110,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,216,,2016,10,6,111.285,51.43000000000001,0,7.333333333333333,grand ole opry,2016-10-16 00:00:00,2016-10-16,0,6,1,,,
9412330,2016-10-19 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,121.0,9,69,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,219,,2016,10,2,103.285,35.43000000000001,0,7.666666666666667,grand ole opry,2016-10-19 00:00:00,2016-10-19,0,2,0,,,
9412331,2016-10-22 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,14,92,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,222,,2016,10,5,116.285,61.43000000000001,0,6.571428571428571,grand ole opry,2016-10-22 00:00:00,2016-10-22,0,5,1,,,
9412332,2016-10-23 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,240.0,16,113,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,223,,2016,10,6,162.785,154.43,0,7.0625,grand ole opry,2016-10-23 00:00:00,2016-10-23,0,6,1,,,
9412333,2016-10-26 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,11,78,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,226,,2016,10,2,111.285,51.43000000000001,0,7.090909090909091,grand ole opry,2016-10-26 00:00:00,2016-10-26,0,2,0,,,
9412336,2016-10-29 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,17,114,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,229,,2016,10,5,116.285,61.43000000000001,0,6.705882352941177,grand ole opry,2016-10-29 00:00:00,2016-10-29,0,5,1,,,
9412338,2016-10-30 00:00:00,Grand Ole Opry,Grand Ole Opry House,85.57,250.0,18,122,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,230,,2016,10,6,167.785,164.43,0,6.777777777777778,grand ole opry,2016-10-30 00:00:00,2016-10-30,0,6,1,,,
9516474,2016-10-02 02:30:00,Grand Ole Opry,Grand Ole Opry House,85.57,82.5,5,40,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,202,,2016,10,6,84.035,-3.069999999999993,0,8.0,grand ole opry,2016-10-02 02:30:00,2016-10-02,2,6,1,,,
9516475,2016-10-16 02:30:00,Grand Ole Opry,Grand Ole Opry House,85.57,82.5,5,40,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,216,,2016,10,6,84.035,-3.069999999999993,0,8.0,grand ole opry,2016-10-16 02:30:00,2016-10-16,2,6,1,,,
9516476,2016-10-23 02:30:00,Grand Ole Opry,Grand Ole Opry House,85.57,240.0,6,48,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,223,,2016,10,6,162.785,154.43,0,8.0,grand ole opry,2016-10-23 02:30:00,2016-10-23,2,6,1,,,
9516477,2016-10-30 02:30:00,Grand Ole Opry,Grand Ole Opry House,85.57,240.0,6,48,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,230,,2016,10,6,162.785,154.43,0,8.0,grand ole opry,2016-10-30 02:30:00,2016-10-30,2,6,1,,,
9536060,2016-03-27 02:30:00,Grand Ole Opry,Grand Ole Opry House,93.36,403.59,16,48,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,13,,2016,3,6,248.475,310.23,0,3.0,grand ole opry,2016-03-27 02:30:00,2016-03-27,2,6,1,,,
9412236,2016-04-10 00:00:00,Grand Ole Opry with Eric Church,Grand Ole Opry House,210.18,1008.97,29,113,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,27,,2016,4,6,609.575,798.79,0,3.896551724137931,grand ole opry with eric church,2016-04-10 00:00:00,2016-04-10,0,6,1,,,
9412228,2016-03-23 00:00:00,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,247.59,207.7,1,1,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,9,,2016,3,2,227.645,-39.890000000000015,0,1.0,grand ole opry with rascal flatts,2016-03-23 00:00:00,2016-03-23,0,2,0,,,
9412240,2016-04-20 00:00:00,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,94.54,1008.97,19,62,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,37,,2016,4,2,551.755,914.43,0,3.263157894736842,grand ole opry with rascal flatts,2016-04-20 00:00:00,2016-04-20,0,2,0,,,
9412246,2016-05-04 00:00:00,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,85.57,1008.97,27,116,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,51,,2016,5,2,547.27,923.4,0,4.296296296296297,grand ole opry with rascal flatts,2016-05-04 00:00:00,2016-05-04,0,2,0,,,
9412249,2016-05-11 00:00:00,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,85.57,1008.97,20,92,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,58,,2016,5,2,547.27,923.4,0,4.6,grand ole opry with rascal flatts,2016-05-11 00:00:00,2016-05-11,0,2,0,,,
9412273,2016-06-29 00:00:00,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,85.57,234.42,17,92,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,107,,2016,6,2,159.995,148.85,0,5.411764705882353,grand ole opry with rascal flatts,2016-06-29 00:00:00,2016-06-29,0,2,0,,,
9412300,2016-08-14 00:00:00,Grand Ole Opry with Vince Gill,Grand Ole Opry House,85.57,338.26,28,148,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,213496,153,,2016,8,6,211.915,252.69,0,5.285714285714286,grand ole opry with vince gill,2016-08-14 00:00:00,2016-08-14,0,6,1,,,
9516473,2016-08-14 02:30:00,Grand Ole Opry with Vince Gill,Grand Ole Opry House,101.62,250.0,6,22,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,213496,153,,2016,8,6,175.81,148.38,0,3.6666666666666665,grand ole opry with vince gill,2016-08-14 02:30:00,2016-08-14,2,6,1,,,
9512588,2016-04-02 00:00:00,Grandtheft with G Jones,Theatre of Living Arts,48.48,195.0,9,38,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,19,,2016,4,5,121.74,146.52,0,4.222222222222222,grandtheft with g jones,2016-04-02 00:00:00,2016-04-02,0,5,1,,,
9501168,2016-03-26 02:00:00,Greensky Bluegrass,The Showbox,40.26,70.0,14,57,Seattle,WA,Songkick Tickets,$27.75 ,0,30921,12,16.0,2016,3,5,55.13,29.74,0,4.071428571428571,greensky bluegrass,2016-03-26 02:00:00,2016-03-26,2,5,1,,,
9527657,2016-03-31 00:00:00,Greg Dulli,Central Presbyterian Church,64.25,50.0,1,2,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,458141,17,,2016,3,3,57.125,-14.25,0,2.0,greg dulli,2016-03-31 00:00:00,2016-03-31,0,3,0,,,
9507415,2016-03-19 01:00:00,Greg Dulli,Old Town School of Folk Music,270.75,225.0,1,1,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,458141,5,,2016,3,5,247.875,-45.75,0,1.0,greg dulli,2016-03-19 01:00:00,2016-03-19,1,5,1,,,
9462059,2016-03-27 04:00:00,Greg Dulli,Teragram Ballroom,49.7,250.0,17,55,Los Angeles,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,458141,13,,2016,3,6,149.85,200.3,0,3.235294117647059,greg dulli,2016-03-27 04:00:00,2016-03-27,4,6,1,,,
9500184,2016-03-14 00:00:00,Greg Dulli,First Unitarian Church of Philadelphia ,43.74,35.0,3,7,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,0,,2016,3,0,39.370000000000005,-8.740000000000002,0,2.333333333333333,greg dulli,2016-03-14 00:00:00,2016-03-14,0,0,0,,,
9457939,2016-03-24 04:00:00,Greg Dulli,Doug Fir Lounge ,34.28,89.95,8,26,Portland,OR,Ticketfly,$22.00 ,1,458141,10,29.0,2016,3,3,62.115,55.67,0,3.25,greg dulli,2016-03-24 04:00:00,2016-03-24,4,3,0,,,
9428441,2016-03-26 04:00:00,Greg Dulli,The Independent,43.79,199.0,11,34,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,12,,2016,3,5,121.395,155.21,0,3.090909090909091,greg dulli,2016-03-26 04:00:00,2016-03-26,4,5,1,,,
9540759,2016-10-07 03:00:00,Gregory Porter,Orpheum Theatre Los Angeles,150.0,170.0,2,4,Los Angeles,CA,Ticketmaster,$37.75 ,0,115057,207,18.0,2016,10,4,160.0,20.0,0,2.0,gregory porter,2016-10-07 03:00:00,2016-10-07,3,4,0,,,
9539291,2016-06-19 03:00:00,Gregory Porter,Fox Theater Oakland,150.0,299.0,5,14,Oakland,CA,Ticketmaster,$37.75 ,0,115057,97,18.0,2016,6,6,224.5,149.0,0,2.8,gregory porter,2016-06-19 03:00:00,2016-06-19,3,6,1,,,
9484358,2016-06-18 02:30:00,Gregory Porter,Moore Theatre,53.63,599.0,2,4,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,115057,96,,2016,6,5,326.315,545.37,0,2.0,gregory porter,2016-06-18 02:30:00,2016-06-18,2,5,1,,,
9538688,2016-04-24 00:00:00,Griffin House with Sam and Margot,City Winery New York,73.4,57.75,1,4,New York,NY,NoResults,NoResults,NoResults,NoResults,41,,2016,4,6,65.575,-15.650000000000006,0,4.0,griffin house with sam and margot,2016-04-24 00:00:00,2016-04-24,0,6,1,,,
9508272,2016-04-22 04:00:00,Grimes,Shrine Expo Hall,72.29,420.0,66,281,Los Angeles,CA,AXS,$28.50 ,1,705029,39,7.0,2016,4,4,246.145,347.71,0,4.257575757575758,grimes,2016-04-22 04:00:00,2016-04-22,4,4,0,,,
9508138,2016-04-21 03:30:00,Grimes,Fox Theater Oakland,55.6,220.0,105,398,Oakland,CA,Ticketmaster,$35.00 ,0,705029,38,7.0,2016,4,3,137.8,164.4,0,3.7904761904761903,grimes,2016-04-21 03:30:00,2016-04-21,3,3,0,,,
9539810,2016-05-08 04:00:00,Gryffin,El Rey Theatre (LA),49.69,499.99,31,117,Los Angeles,CA,Songkick Tickets,$27.74 ,0,8501183,55,,2016,5,6,274.84000000000003,450.3,0,3.774193548387097,gryffin,2016-05-08 04:00:00,2016-05-08,4,6,1,,,
9530344,2016-04-15 03:00:00,Gryffin,The Crocodile Seattle,74.74,149.0,9,42,Seattle,WA,Ticketfly,NoPriceClass,0,8501183,32,,2016,4,4,111.87,74.26,0,4.666666666666667,gryffin,2016-04-15 03:00:00,2016-04-15,3,4,0,,,
9530340,2016-04-02 04:00:00,Gryffin,Rickshaw Stop,70.57,150.0,12,34,San Francisco,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,8501183,19,,2016,4,5,110.285,79.43,0,2.833333333333333,gryffin,2016-04-02 04:00:00,2016-04-02,4,5,1,,,
9530341,2016-04-28 03:00:00,Gryffin,Rickshaw Stop,60.25,120.0,18,73,San Francisco,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,8501183,45,,2016,4,3,90.125,59.75,0,4.055555555555555,gryffin,2016-04-28 03:00:00,2016-04-28,3,3,0,,,
9512684,2016-03-19 04:00:00,Gungor,El Rey Theatre (LA),57.96,47.0,1,2,Los Angeles,CA,AXS,$25.00 ,0,727846,5,10.0,2016,3,5,52.48,-10.96,0,2.0,gungor,2016-03-19 04:00:00,2016-03-19,4,5,1,,,
9535828,2016-06-17 00:00:00,Guster,Fillmore Philadelphia,67.39,90.0,10,35,Philadelphia,PA,Live Nation,NoPriceClass,0,24336,95,,2016,6,4,78.695,22.61,0,3.5,guster,2016-06-17 00:00:00,2016-06-17,0,4,0,,,
9534408,2016-09-04 02:30:00,Guy,Greek Theatre Los Angeles,126.4,556.0,21,80,Los Angeles,CA,NoRegexp,NoRegexp,NoRegexp,NoRegexp,174,,2016,9,6,341.2,429.6,0,3.809523809523809,guy,2016-09-04 02:30:00,2016-09-04,2,6,1,,,
9528799,2016-06-04 00:00:00,Ha Ash,Fillmore Miami Beach at Jackie Gleason Theater,126.4,212.0,5,20,Miami Beach,FL,Live Nation,NoPriceClass,0,192385,82,,2016,6,5,169.2,85.6,0,4.0,ha ash,2016-06-04 00:00:00,2016-06-04,0,5,1,,,
9540473,2016-04-27 23:30:00,Halestorm with Lita Ford and Dorothy,Webster Hall,90.41,219.0,14,59,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,29141,45,,2016,4,2,154.70499999999998,128.59,0,4.214285714285714,halestorm with lita ford and dorothy,2016-04-27 23:30:00,2016-04-27,23,2,0,,,
9521926,2016-04-27 00:00:00,Half Moon Run,The Parish,73.69,100.0,3,14,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,3878406,44,,2016,4,2,86.845,26.31,0,4.666666666666667,half moon run,2016-04-27 00:00:00,2016-04-27,0,2,0,,,
9517820,2016-05-09 23:00:00,Half Moon Run,Brighton Music Hall,46.12,37.0,2,8,Boston,MA,Ticketmaster,$15.00 ,0,3878406,57,6.0,2016,5,0,41.56,-9.119999999999996,0,4.0,half moon run,2016-05-09 23:00:00,2016-05-09,23,0,0,,,
9532442,2016-04-26 02:00:00,Half Moon Run,Club Dada,56.78,51.0,5,19,Dallas,TX,Ticketfly,NoPriceClass,0,3878406,43,,2016,4,1,53.89,-5.780000000000001,0,3.8,half moon run,2016-04-26 02:00:00,2016-04-26,2,1,0,,,
9514127,2016-04-24 03:00:00,Half Moon Run,Ogden Theatre,51.47,70.0,11,60,Denver,CO,Songkick Tickets,$34.00 ,0,3878406,41,6.0,2016,4,6,60.735,18.53,0,5.454545454545454,half moon run,2016-04-24 03:00:00,2016-04-24,3,6,1,,,
9517821,2016-05-19 01:00:00,Half Moon Run,Mercy Lounge ,43.8,55.0,4,20,Nashville,TN,Official artist website,$15.00 ,0,3878406,66,6.0,2016,5,3,49.4,11.200000000000005,0,5.0,half moon run,2016-05-19 01:00:00,2016-05-19,1,3,0,,,
9516812,2016-05-12 00:00:00,Half Moon Run,Bowery Ballroom,40.52,75.0,18,77,New York,NY,Ticketmaster,$18.00 ,0,3878406,59,6.0,2016,5,3,57.760000000000005,34.48,0,4.277777777777778,half moon run,2016-05-12 00:00:00,2016-05-12,0,3,0,,,
9517819,2016-05-07 23:00:00,Half Moon Run,The Foundry Philadelphia,61.44,60.0,4,16,Philadelphia,PA,Ticketmaster,$15.00 ,0,3878406,55,6.0,2016,5,5,60.72,-1.4399999999999975,0,4.0,half moon run,2016-05-07 23:00:00,2016-05-07,23,5,1,,,
9512022,2016-08-13 00:00:00,Halsey,Agganis Arena,57.9,1111.0,476,1412,Boston,MA,Ticketmaster,$37.00 ,0,8067338,152,2.0,2016,8,5,584.45,1053.1,0,2.966386554621849,halsey,2016-08-13 00:00:00,2016-08-13,0,5,1,,,
